timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
24991023,6300,0,-0.01428772,0.4403923,-9.65778,0.00052338775,0.008472148,-0.06397048,48.875,78.0,0.0023928226,1114658,-384,349,-3727,9582
25097121,4248,0,0.61409926,0.105894685,-10.042763,0.007813749,-0.005226354,-0.045193,48.75,78.0,0.0023928226,1114658,199,915,-2395,-7
25198931,4189,0,0.3096769,0.84160984,-10.054853,0.0006519397,0.004326854,-0.04131881,48.875,78.0,0.0023928226,1114658,654,836,-2663,9581
25299726,4204,0,0.39371648,-0.39915988,-8.976864,0.00446413,0.00026899792,-0.03979123,48.875,78.0,0.0023928226,1114658,208,633,-3081,9584
25400542,4220,0,0.53763866,0.49934423,-10.0255785,0.009155271,-0.007528634,-0.040155955,48.875,78.0,0.0023928226,1114658,976,1770,-1446,9581
25502373,4177,0,0.3903308,1.4915695,-9.837064,0.006446747,-0.005402902,-0.044356834,48.875,78.0,0.0023928226,1114658,1325,1316,-3606,9579
25604222,5220,0,0.42319396,0.6776369,-9.708492,0.011975741,-0.01645765,-0.045769945,48.75,78.0,0.0023928226,1114658,1884,1276,-2719,-8
26779173,4185,0,-0.55755866,1.136331,-10.221384,0.02455767,0.023686301,-0.06787854,48.75,78.0,0.0023928226,1114658,441,4436,-6650,0
26881033,5260,0,-0.5139674,1.0812582,-9.885726,-0.010886847,0.016613245,-0.0666052,49.0,78.0,0.0023928226,1114658,430,2828,-2379,8193
26981848,4225,0,0.68708265,-0.17801611,-9.261484,-0.028627124,-0.015335795,-0.049292166,49.0,78.0,0.0023928226,1114658,-404,-3612,-7093,16964
27083699,4227,0,1.6586143,-0.30113468,-10.866844,0.031217612,-0.007925309,-0.04173065,48.75,78.0,0.0023928226,1114658,4013,-1342,82,10250
27184550,4278,0,-0.7516592,-0.87536657,-11.549267,0.022031443,-0.002129654,-0.08879771,49.0,78.0,0.0023928226,1114658,1176,2315,-1518,9579
27284253,5280,0,-0.92890865,-0.6820267,-10.801834,0.027214978,-0.0007028906,-0.046873793,48.875,78.0,0.0023928226,1114658,349,3211,-3439,-8
27385023,4192,0,0.5242313,0.5034003,-10.727024,0.004858686,0.010496661,-0.05001276,48.875,78.0,0.0023928226,1114658,-968,-874,-984,8193
27488973,5197,0,1.2545667,1.5216001,-10.981399,0.034434456,0.0060119363,-0.08100043,48.875,78.0,0.0023928226,1114658,1617,3956,-8474,-8
27589773,4199,0,0.34874058,-0.050960943,-10.14824,-0.012032953,-0.009662882,-0.038785603,48.75,78.0,0.0023928226,1114658,862,-896,-11241,-8
27691698,4275,0,1.5474817,-1.4608307,-11.36185,0.0031456712,-0.0118141305,-0.024725165,48.875,78.0,0.0023928226,1114658,295,-3008,-2283,10262
27790323,4195,0,0.35605076,-1.0879219,-10.667134,-0.015485958,0.0017049662,-0.07621204,48.875,78.0,0.0023928226,1114658,241,-619,-8849,9592
27893298,4269,0,-0.1060176,0.17058349,-10.207513,-0.018522844,5.3928117e-05,-0.032052387,48.875,78.0,0.0023928226,1114658,-511,-1204,-4721,9583
27997173,4200,0,1.2105218,1.2992196,-10.760226,-0.0039573354,-0.017837165,-0.01992564,48.875,78.0,0.0023928226,1114658,569,-3307,-2212,-8
28099023,4095,0,1.0207497,0.3174115,-12.430476,0.00066487317,-0.024450405,-0.015541971,48.75,78.0,0.0023928226,1114658,693,-339,1096,9587
28198780,5257,0,1.1382248,-0.11012184,-12.900051,0.01587064,-0.030924425,-0.041757666,48.875,78.0,0.0023928226,1114658,2878,-290,1176,2049
28299592,4220,0,0.48654017,-2.0952675,-12.241326,-0.012525724,-0.014004464,-0.016493104,48.75,78.0,0.0023928226,1114658,-842,-922,-1355,-8
28398279,4138,0,0.11537605,-1.77813,-13.152367,0.0052370797,-0.017296314,-0.03115892,48.75,78.0,0.0023928226,1114658,1421,97,2178,-8
28504322,4164,0,-0.7172505,0.9923435,-10.794344,-0.0056936406,0.020772653,-0.053515024,48.75,78.0,0.0023928226,1114658,-1087,3396,-4550,8193
28606191,4206,0,0.16026984,1.9303522,-9.573181,-0.004647212,0.0071800407,-0.039184805,48.875,78.0,0.0023928226,1114658,1959,362,-5437,2049
28706973,4201,0,1.2993495,0.5735986,-9.200077,0.026835568,-0.01700115,-0.07636613,48.75,78.0,0.0023928226,1114658,2017,-428,-8328,9570
28808823,4200,0,1.1833135,-1.5313579,-11.128816,0.031381782,-0.016837254,-0.04677612,48.875,78.0,0.0023928226,1114658,1272,-1427,-1069,-7
28909634,4211,0,-1.0471312,-1.1295915,-9.527401,0.005710529,-0.006455528,-0.026816698,48.875,78.0,0.0023928226,1114658,547,4849,-3714,-7
29011504,4231,0,1.5840052,1.1289407,-8.293776,0.00055539655,0.0075544086,-0.018169617,49.0,78.0,0.0023928226,1114658,287,-4075,-2743,16964
29110190,4218,0,1.1489996,1.3225521,-7.5110235,-0.040616684,0.00037635505,-0.0047525694,49.0,78.0,0.0023928226,1114658,275,-4643,-2864,8192
29212029,4206,0,-0.9371896,0.10988535,-7.9495664,0.029405069,-0.007958834,-0.037206884,48.875,78.0,0.0023928226,1114658,188,5710,-3211,8192
29318122,5299,0,-1.6799667,-1.1407055,-8.408793,-0.044020396,0.00760907,-0.06008289,48.875,78.0,0.0023928226,1114658,-873,2584,-4966,9556
29418953,4281,0,0.8914339,0.36059594,-8.131918,0.05831915,-0.0040960326,-0.03084943,48.875,78.0,0.0023928226,1114658,838,875,-3126,9559
29520723,4167,0,2.5923092,0.68899375,-7.304277,0.028137175,-0.0040055383,-0.035094813,48.875,78.0,0.0023928226,1114658,330,-5315,-2480,9555
29625723,4200,0,-1.6171762,-0.2996431,-8.404776,-0.0233571,-0.010978331,-0.016242322,48.875,78.0,0.0023928226,1114658,462,3589,-160,9550
29723372,4196,0,-0.204,-0.24296227,-8.559039,-0.06485543,-0.009001784,-0.024213454,48.875,78.0,0.0023928226,1114658,1510,-1963,1856,9566
29824172,4200,0,1.1748034,0.81685334,-9.034519,-0.06229465,0.0045798356,-0.010859636,48.875,78.0,0.0023928226,1114658,2198,-6053,2022,8193
29928158,4235,0,-1.3264413,1.0842878,-8.144217,-0.036432434,-0.002645104,0.005809433,49.0,78.0,0.0023928226,1114658,2504,2666,1502,2049
30028923,4191,0,-0.26864704,0.36809865,-8.541762,-0.0472901,-0.0077388207,-0.0047626914,48.75,78.0,0.0023928226,1114658,2023,-1590,33,8193
30128673,4125,0,-1.6178625,-0.32121533,-8.443209,-0.0026056585,0.011348147,-0.01910007,49.0,78.0,0.0023928226,1114658,1271,5084,-1887,2048
30233692,4219,0,0.06812609,0.24774341,-8.752598,0.05815599,0.0020939107,-0.026608625,48.875,78.0,0.0023928226,1114658,1097,4174,-1130,-8
30330272,4150,0,-1.1020447,0.91559654,-8.387247,0.02479442,0.0024551032,-0.060650203,48.875,78.0,0.0023928226,1114658,-434,5146,-6050,9564
30436322,4164,0,1.8099643,0.086736545,-9.083608,0.009918442,-0.00834657,-0.041427817,49.0,78.0,0.0023928226,1114658,-871,-3796,-3164,10310
30535026,4104,0,1.799042,0.039663613,-10.4458065,0.028797472,-0.01793989,-0.0143133,48.875,78.0,0.0023928226,1114658,2325,-2015,-804,9572
30636876,4197,0,1.5263219,-0.63030475,-10.861094,-0.034689434,-0.0064074197,-0.022613218,48.875,78.0,0.0023928226,1114658,-64,-4880,479,9578
30738750,5277,0,-1.0641713,0.4108901,-10.423532,0.02342321,0.021838881,-0.032330442,49.0,78.0,0.0023928226,1114658,-144,5739,-1097,-8
30841623,4200,0,0.06510254,1.911459,-9.822683,-0.017488575,0.0069349012,-0.01315203,49.0,78.0,0.0023928226,1114658,-1301,336,-292,16964
30943472,5249,0,-0.28254053,1.8413241,-10.190299,-0.0017355693,-0.00016643415,-0.09764807,49.125,78.0,0.0023928226,1114658,1377,2710,-6789,-8
31042211,4220,0,0.11961353,1.0385406,-10.971915,0.02952714,-0.009697939,-0.07122822,49.0,78.0,0.0023928226,1114658,3690,3196,-4658,9567
31142981,4209,0,0.22006626,-0.48349512,-10.618717,0.014100169,-0.009934435,-0.042901125,48.875,78.0,0.0023928226,1114658,1794,2078,-4715,9563
31249024,4201,0,0.65219396,-0.38232756,-11.030255,-0.0018286181,0.013962057,-0.008791357,48.875,78.0,0.0023928226,1114658,-1703,-1712,754,8193
31347768,6345,0,-0.23918632,1.0371543,-10.884619,0.030993305,0.012749135,-0.055309813,48.875,78.0,0.0023928226,1114658,-240,-868,-574,10338
31451676,4204,0,0.004737123,1.6733402,-10.125267,-0.01494131,-0.008616102,-0.005562957,48.875,78.0,0.0023928226,1114658,1704,-1128,-1734,8193
31557723,5181,0,-1.023125,-1.1825149,-11.021302,-0.029931134,-0.01548683,-0.042368468,49.0,78.0,0.0023928226,1114658,895,3517,-1210,9576
31660623,4081,0,-0.92980254,-0.9682108,-10.444613,0.0075750872,0.0062577277,-0.07045666,49.0,78.0,0.0023928226,1114658,-683,3659,-5990,8193
31759323,4126,0,-0.663758,0.386849,-8.653511,-0.0026762024,0.0070113973,-0.010557331,49.0,78.0,0.0023928226,1114658,-170,3469,-5552,2048
31865408,4235,0,0.77747536,1.5270913,-10.097261,-0.0072453315,0.0028069152,-0.018498316,49.0,78.0,0.0023928226,1114658,226,-932,-4652,9582
31963023,4125,0,0.31959054,1.6555753,-10.030395,0.041879024,-0.0024405867,-0.07557907,49.0,78.0,0.0023928226,1114658,232,1306,-5024,9589
32063866,4160,0,-0.836372,-0.36172715,-10.20087,-0.0068425937,-0.0061954386,-0.040768933,48.875,78.0,0.0023928226,1114658,327,4161,-1510,0
32169914,4241,0,-1.442283,-0.7625975,-10.075132,-0.039905183,0.00891371,-0.053855624,48.875,78.0,0.0023928226,1114658,-1454,2145,-3790,-7
32267523,5251,0,-1.1086468,-0.5235503,-8.889174,0.031249033,0.007769868,-0.07692735,49.0,78.0,0.0023928226,1114658,-717,6433,-8550,8192
32368322,4163,0,0.18263155,1.0046599,-8.914013,-0.03420476,0.007948206,-0.04174129,48.875,78.0,0.0023928226,1114658,-1420,-2752,-5254,-7
32472288,5265,0,1.1170595,1.4651327,-10.275751,0.042629268,0.0014301518,-0.07832966,48.875,78.0,0.0023928226,1114658,42,483,-885,2049
32575173,4156,0,0.57965636,-0.7811997,-10.579627,0.03664852,-0.0011807178,-0.042049307,48.75,78.0,0.0023928226,1114658,601,3668,-843,8193
32674924,4201,0,1.5022446,-0.9225657,-9.843822,-0.028090723,-0.0076217214,-0.021355225,49.0,78.0,0.0023928226,1114658,1658,-5722,-3069,9577
32779922,4165,0,1.5575777,0.24141103,-8.922684,-0.020259898,0.005065915,-0.03135153,49.0,78.0,0.0023928226,1114658,-893,-5892,-4513,8192
32881777,5255,0,-0.025977036,1.8632057,-7.7585516,0.054153536,-0.004665059,-0.045511533,48.875,78.0,0.0023928226,1114658,1667,4697,-3749,16963
32983674,5301,0,2.4155343,0.1875275,-8.040795,0.010220827,0.0028145807,-0.06484535,49.0,78.0,0.0023928226,1114658,-380,-5696,-5102,2049
33082322,4192,0,1.4378897,-0.56489503,-8.138399,0.0149067305,0.0011811538,-0.037483092,48.875,78.0,0.0023928226,1114658,-702,-3317,-2723,-7
33183158,4236,0,1.670478,-0.2352465,-7.830199,-0.02188513,-0.0016833358,-0.011428243,48.875,78.0,0.0023928226,1114658,241,-5742,-5172,-7
33284973,4200,0,-0.9038033,1.2489061,-8.022991,-0.017784294,0.015671773,-0.07790211,49.0,78.0,0.0023928226,1114658,-1693,1536,-10004,9582
33386935,5362,0,0.7560468,2.1638565,-8.950969,-0.038529422,-0.0041329265,-0.028832776,49.0,78.0,0.0023928226,1114658,355,-3346,-1615,9581
33491823,4101,0,0.45665774,-0.6958527,-9.169863,-0.041428227,-0.0127097145,-0.03151933,48.875,78.0,0.0023928226,1114658,1739,-3745,-7151,10394
33591572,4200,0,1.0411333,-0.7285099,-10.805332,0.020139484,-0.008045372,-0.007858009,48.875,78.0,0.0023928226,1114658,1443,-264,126,16963
33694503,4230,0,1.2029319,-1.2894061,-10.895594,-0.00045857235,-5.565634e-05,-0.018760247,48.875,78.0,0.0023928226,1114658,-1192,-2298,173,2049
33796322,4163,0,0.064353794,0.5516814,-10.204902,0.01174498,-0.0052925823,-0.020336319,48.875,78.0,0.0023928226,1114658,349,-1444,-1787,10392
33902373,4187,0,-0.34282956,1.8720618,-9.861978,0.0025499715,0.0023396555,-0.078288704,49.0,78.0,0.0023928226,1114658,-122,4966,-7805,9597
