timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
32383297,4005,0,0.36571488,0.2659579,-9.783168,0.0009484084,0.0009300044,-0.038807977,61.858727,156.9064,0.0047884034,1442826,-33,-5,1907,9696
32487292,3974,0,-0.09229286,0.465448,-9.911991,0.002764021,0.0007044837,-0.039351143,61.886425,156.9064,0.0047884034,1442826,-15,-209,1978,9706
32587292,3963,0,0.43269885,0.65366805,-9.703695,0.001991824,0.00041859157,-0.039797135,61.850414,156.9064,0.0047884034,1442826,155,-39,2069,9693
32688891,4732,0,0.40364233,1.3423108,-10.112868,0.001995583,0.0045729093,-0.04473716,61.886425,156.9064,0.0047884034,1442826,-167,-60,1721,9706
32788892,3955,0,-0.24142604,-1.1056013,-10.334126,0.004075297,0.011328548,-0.040592216,61.903046,156.9064,0.0047884034,1442826,-609,-342,1927,9712
32892936,4000,0,0.052406084,-1.3413297,-10.427311,0.0034247646,0.0074968087,-0.041349154,61.875347,156.9064,0.0047884034,1442826,-753,-223,1781,9702
32992928,4002,0,0.14992455,-0.4654201,-10.275023,0.005090053,0.007591223,-0.037189633,61.867035,156.9064,0.0047884034,1442826,-505,-119,1908,9699
33096917,4025,0,0.48913252,1.2221153,-9.406131,0.00043718563,0.010145301,-0.034960628,61.903046,156.9064,0.0047884034,1442826,-404,20,2023,9712
33196920,4028,0,0.58351165,1.427816,-9.433036,-0.0009776573,0.00033913105,-0.04286574,61.925205,156.9064,0.0047884034,1442826,175,49,2149,9720
33304902,4011,0,-0.03858055,-0.66459143,-9.969487,0.0038615246,-5.128575e-05,-0.038346305,61.914127,156.9064,0.0047884034,1442826,-73,-25,1917,9716
33404893,3995,0,0.3471972,-0.06936274,-9.752344,0.005250654,0.006355415,-0.038811795,61.914127,156.9064,0.0047884034,1442826,-254,-264,2133,9716
33504892,4000,0,0.9660918,0.7694912,-9.632939,0.001684942,0.0036965758,-0.038111098,61.922436,156.9064,0.0047884034,1442826,-66,286,2084,9719
33604903,3982,0,-0.07435169,0.5456937,-9.69812,-0.0047200043,-0.0005666502,-0.043527212,61.92798,156.9064,0.0047884034,1442826,129,210,2037,9721
33705719,4028,0,-0.23545352,0.104101665,-10.007665,0.0053858357,0.0008060981,-0.04057613,61.90859,156.9064,0.0047884034,1442826,-113,-353,1920,9714
33810512,4000,0,0.71198004,0.7762511,-9.590724,-0.005184139,-0.002390255,-0.040737282,61.933517,156.9064,0.0047884034,1442826,184,236,2037,9723
33910568,4056,0,-0.13252865,-0.14310227,-9.927893,0.00032341946,-0.0075081894,-0.040757403,61.914127,156.9064,0.0047884034,1442826,284,-33,1965,9716
34010512,4000,0,0.08885475,-0.39289984,-10.00161,0.004147099,0.008342057,-0.036242023,61.941826,156.9064,0.0047884034,1442826,-625,-190,1641,9726
34114517,4005,0,0.7243417,1.2288064,-9.578441,-0.0005357899,-0.003663102,-0.040205736,61.952908,156.9064,0.0047884034,1442826,142,164,1977,9730
34214512,4000,0,0.122905776,-0.0032450804,-10.044745,-0.006219419,-0.007879002,-0.04198039,61.952908,156.9064,0.0047884034,1442826,112,266,1954,9730
34318512,3958,0,0.6016101,0.2999791,-9.70055,0.011172207,0.004311556,-0.038780246,61.97784,156.9064,0.0047884034,1442826,-293,-351,1936,9739
34422512,4000,0,-0.7820761,-0.04211683,-10.011247,-0.0020485949,-0.0027628292,-0.03833595,61.939056,156.9064,0.0047884034,1442826,-250,-92,1906,9725
34522561,4015,0,1.0586531,0.37600738,-9.633895,-0.008268126,-0.0051559466,-0.040001553,61.952908,156.9064,0.0047884034,1442826,-71,782,2107,9730
34626512,3977,0,1.1286831,0.5942395,-9.59852,-0.0068969503,-0.010681972,-0.0419451,61.955677,156.9064,0.0047884034,1442826,556,843,2062,9731
34727298,4006,0,-0.12125277,0.17565331,-9.784471,-0.008553369,-0.008198902,-0.043197483,61.98061,156.9064,0.0047884034,1442826,-148,479,2693,9740
34828099,3971,0,0.36009094,0.650203,-9.726954,0.0113295,0.0123650925,-0.035140697,62.011078,156.9064,0.0047884034,1442826,-1317,-234,1876,9751
34928093,3975,0,-0.31855842,-0.065588646,-10.062369,0.012185916,0.0054923412,-0.038640477,62.00277,156.9064,0.0047884034,1442826,-370,-686,2356,9748
35032129,4036,0,0.8378604,0.10820885,-10.125902,0.0072214613,0.0052191005,-0.034183305,62.00277,156.9064,0.0047884034,1442826,-562,66,1249,9748
35132092,3957,0,0.0473746,0.112532705,-9.424305,-0.010796624,0.0008688375,-0.04180853,62.00277,156.9064,0.0047884034,1442826,353,458,2460,9748
35236118,3991,0,0.5909515,0.5465457,-9.677121,-0.0044152327,0.0028733616,-0.03166912,62.03324,156.9064,0.0047884034,1442826,116,447,1664,9759
35336093,4002,0,0.58070195,0.342441,-9.975605,0.019355526,0.00078477524,-0.030638546,61.991688,156.9064,0.0047884034,1442826,268,-303,1676,9744
35440091,3999,0,1.1056368,0.48214972,-10.229045,-0.006116034,0.0027380513,-0.03396381,62.047092,156.9064,0.0047884034,1442826,-40,1149,1392,9764
35540152,4060,0,0.03360805,0.283759,-9.939699,-0.024602592,-0.0034168856,-0.03347699,62.03601,156.9064,0.0047884034,1442826,191,838,1385,9760
35640137,4045,0,0.76631415,0.3029883,-8.998214,0.027893098,0.00051660475,-0.026054,62.03601,156.9064,0.0047884034,1442826,456,-377,2341,9760
35741707,3988,0,0.56970257,0.6741152,-9.983315,0.01826294,-0.003653373,-0.01810223,62.05817,156.9064,0.0047884034,1442826,914,-735,613,9768
35841711,4043,0,0.44596165,0.65967566,-9.698727,0.020022027,0.00087426894,-0.029518472,62.049862,156.9064,0.0047884034,1442826,334,-933,2043,9765
35945719,4000,0,0.21635975,-0.008125174,-10.218114,-0.02269401,0.0040188055,-0.045052625,62.05817,156.9064,0.0047884034,1442826,-362,301,1814,9768
36045669,3951,0,0.13972498,0.26069036,-9.123581,0.005074891,-0.005858557,-0.04038218,62.04155,156.9064,0.0047884034,1442826,-314,266,3800,9762
36145668,3949,0,0.8234066,0.4947907,-8.92133,0.0019179607,0.0054455856,-0.021126414,62.085873,156.9064,0.0047884034,1442826,354,-15,1792,9778
36249722,3965,0,0.0010294799,0.09330612,-10.4244995,0.003262734,0.002420179,-0.053247616,62.06371,156.9064,0.0047884034,1442826,-360,-97,1611,9770
36349776,4057,0,-0.22660872,0.2892725,-9.819096,0.00361223,0.021544851,-0.048867337,62.116344,156.9064,0.0047884034,1442826,803,-766,1983,9789
36453710,3999,0,0.4041637,0.501811,-10.177708,0.0050356803,-0.007976249,-0.028388437,62.07202,156.9064,0.0047884034,1442826,-573,-99,3385,9773
36553669,3953,0,0.21996583,0.44024712,-10.278975,0.007898722,0.006408277,-0.038935408,62.116344,156.9064,0.0047884034,1442826,1115,-222,2451,9789
36653719,3951,0,0.6024463,-0.4834331,-10.044357,0.0002075592,-0.012647737,-0.041004397,62.08033,156.9064,0.0047884034,1442826,-439,128,1787,9776
36755312,4001,0,0.5327041,-0.16910364,-9.359454,0.002022807,0.0017804287,-0.039121546,62.11357,156.9064,0.0047884034,1442826,461,274,3543,9788
36859312,4000,0,0.4807734,-0.40182588,-9.574959,0.016888293,-0.0045562373,-0.036151946,62.127422,156.9064,0.0047884034,1442826,-400,-133,1927,9793
36959317,3998,0,0.21872574,-0.44896626,-9.501526,-0.019878924,-0.004355018,-0.045663737,62.124653,156.9064,0.0047884034,1442826,530,1324,2954,9792
37059351,4005,0,-0.21100405,-0.39106262,-10.322555,0.0066173,-0.005432148,-0.031972412,62.119114,156.9064,0.0047884034,1442826,303,-660,2424,9790
37163312,3994,0,-0.16599856,0.35523292,-9.846447,-0.00048800616,0.009016713,-0.038459927,62.1108,156.9064,0.0047884034,1442826,1670,-529,1588,9787
37263319,4007,0,-0.48611346,0.4377814,-10.3372,-0.0034204468,0.008531668,-0.0349544,62.160664,156.9064,0.0047884034,1442826,-215,-311,3285,9805
