timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
24993223,4019,0,-0.10179259,0.7730982,-9.863235,5.055734e-05,0.0038947524,-0.03908919,63.2964,156.9064,0.0047884034,1442826,-141,17,2039,10215
25097245,4034,0,0.4474563,0.26549444,-9.990992,0.005701948,8.430652e-05,-0.037612632,63.268696,156.9064,0.0047884034,1442826,-92,-309,1906,10205
25201205,3996,0,0.28521034,0.60721606,-9.805166,0.0014806261,0.0013401706,-0.03705275,63.299168,156.9064,0.0047884034,1442826,-88,-160,2346,10216
25301205,4000,0,0.2306971,-0.3165522,-9.216803,-0.002060163,0.002121706,-0.04007802,63.285316,156.9064,0.0047884034,1442826,-304,222,2410,10211
25401205,3994,0,0.6364843,0.31427097,-9.810814,0.0023315214,-0.0061991233,-0.03248953,63.2964,156.9064,0.0047884034,1442826,437,77,1773,10215
25505211,4006,0,0.50237507,0.3009707,-9.811225,0.0005349156,-0.008671202,-0.03771687,63.31302,156.9064,0.0047884034,1442826,411,226,1991,10221
25605205,3989,0,0.41295645,0.045901135,-9.6625395,0.0011681275,-0.0076529416,-0.04063441,63.31025,156.9064,0.0047884034,1442826,446,138,2550,10220
26778852,4041,0,0.40527853,0.70514745,-10.386362,0.0059690387,-0.0064248582,-0.05101024,63.34072,156.9064,0.0047884034,1442826,-1111,-176,582,10231
26878804,3967,0,0.23706639,0.7871595,-9.673184,0.0066212304,0.008911436,-0.04129235,63.38227,156.9064,0.0047884034,1442826,1004,115,2479,10246
26982805,3963,0,-0.061999537,0.16418712,-10.339805,0.0022742185,-0.00014209561,-0.059953067,63.36842,156.9064,0.0047884034,1442826,754,-813,1268,10241
27080411,3975,0,0.6630562,-0.052112665,-10.459158,0.008946444,-0.0017920963,-0.05108051,63.37673,156.9064,0.0047884034,1442826,1024,247,1372,10244
27184404,4000,0,-0.18271601,-1.2137415,-10.977099,-0.005801089,-0.007783377,-0.034387834,63.40166,156.9064,0.0047884034,1442826,-543,44,1407,10253
27284404,4000,0,-0.19588338,-0.619179,-10.615833,-0.0023256862,0.011324681,-0.038528718,63.37673,156.9064,0.0047884034,1442826,-929,153,1784,10244
27384416,4012,0,-0.1268762,0.378161,-10.033539,-0.00041983253,0.006366258,-0.03887454,63.42105,156.9064,0.0047884034,1442826,-443,-296,3019,10260
27488404,3994,0,0.9592142,1.0580902,-10.470604,0.0042633507,-0.010388122,-0.039336614,63.4072,156.9064,0.0047884034,1442826,304,737,3353,10255
27588404,4000,0,0.26807505,0.6574856,-10.841174,0.00048222282,-0.0030531774,-0.058104828,63.4072,156.9064,0.0047884034,1442826,204,-456,3249,10255
27692404,4000,0,0.523185,-1.1813494,-11.0171,-0.0017852118,0.0012885196,-0.04168737,63.41828,156.9064,0.0047884034,1442826,-15,-275,3341,10259
