timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
49602288,4000,0,-0.43510213,0.17591706,-9.640763,-0.0024349752,0.0032619708,-0.040188037,50.952908,156.9064,0.0047884034,1442850,111,-242,-2300,5759
49702282,3973,0,0.35104144,-0.6258253,-9.491185,0.0012604011,0.0010574963,-0.039513934,50.94737,156.9064,0.0047884034,1442850,47,-59,-1939,5757
49806291,3992,0,-0.44653895,0.6948974,-9.940861,0.0015028244,0.0066758413,-0.036696933,50.916897,156.9064,0.0047884034,1442850,-77,-659,-2140,5746
49906288,4006,0,-0.33682856,-0.26301482,-9.644257,0.0010755152,-0.0116754435,-0.03910806,50.939056,156.9064,0.0047884034,1442850,-123,514,-2465,5754
50007075,4000,0,-0.26797283,3.0267997,-9.714557,0.0009650813,0.015082794,-0.050134107,50.9446,156.9064,0.0047884034,1442850,-215,-3,-2246,5756
50111051,4000,0,-0.21366659,1.7250954,-9.732471,0.0028607545,0.027117174,-0.04994284,50.936287,156.9064,0.0047884034,1442850,-26,-1159,-2176,5753
50211050,3999,0,-0.9048652,-1.4494475,-9.248085,0.00720439,0.014621932,-0.04399044,50.952908,156.9064,0.0047884034,1442850,-405,-1049,-2347,5759
50311050,3952,0,-0.92968786,-1.8370622,-9.3750725,0.0040158117,0.0076935496,-0.036398508,50.96399,156.9064,0.0047884034,1442850,-316,-638,-1764,5763
50415052,3995,0,0.030076802,0.42837512,-10.058435,0.0023364674,0.015325619,-0.040599395,50.950138,156.9064,0.0047884034,1442850,91,-791,-2002,5758
50515887,4013,0,0.3886323,1.6305225,-10.263508,-0.0037956135,0.0110653555,-0.045554824,50.975067,156.9064,0.0047884034,1442850,227,-261,-2065,5767
50615882,3993,0,0.15543075,1.6407369,-9.968207,0.0052034734,-0.0014711245,-0.032260474,50.975067,156.9064,0.0047884034,1442850,-125,424,-1826,5767
50719918,4027,0,-0.7634105,-0.6921896,-9.73561,-0.014006556,-0.0049658683,-0.04347859,50.936287,156.9064,0.0047884034,1442850,570,-171,-1985,5753
50819882,4000,0,0.7072772,1.2273636,-9.71745,0.004302133,0.0017699965,-0.03339094,50.96676,156.9064,0.0047884034,1442850,119,-101,-1561,5764
50919927,4039,0,-1.7953981,-0.71663374,-9.711398,0.0060789776,0.008085075,-0.030566327,50.991688,156.9064,0.0047884034,1442850,-630,-950,-1999,5773
51023931,4010,0,-1.9665401,-0.702268,-9.625977,0.009068392,0.016946346,-0.041759387,51.0277,156.9064,0.0047884034,1442850,-1000,-1096,-2686,5786
51124681,4799,0,-0.2442653,0.35820407,-9.448917,0.020245507,0.027920408,-0.049064383,50.98892,156.9064,0.0047884034,1442850,-694,-1282,-2324,5772
51224681,4006,0,1.638384,-0.8528219,-10.546002,0.022792216,0.004827744,-0.053077552,50.99446,156.9064,0.0047884034,1442850,493,-419,-1932,5774
51328674,3949,0,2.4325817,1.1666312,-9.746867,-0.045800626,0.0039772764,-0.032429606,51.0,156.9064,0.0047884034,1442850,3772,588,-2033,5776
51428707,4033,0,-1.3670238,0.15892942,-9.190724,-0.042321973,-0.01646103,-0.021694653,51.00831,156.9064,0.0047884034,1442850,131,1259,-1455,5779
51528688,3988,0,-2.2766817,-0.82585084,-7.870126,0.052740388,0.0009553763,-0.08046852,50.99723,156.9064,0.0047884034,1442850,-3672,-1372,-4276,5775
51632718,4038,0,0.31967956,0.7368849,-8.568761,0.042988352,0.008648784,-0.037852533,50.99723,156.9064,0.0047884034,1442850,-820,252,-3103,5775
51733495,4044,0,1.0232047,-0.23493712,-9.118894,0.0051457128,-0.0085152,-0.04873515,51.0,156.9064,0.0047884034,1442850,1586,104,-3976,5776
51833474,4023,0,0.09967833,0.5472349,-9.241137,-0.03424173,0.00987431,-0.06413144,50.972298,156.9064,0.0047884034,1442850,2173,-276,-3410,5766
51937474,3994,0,1.0582107,0.53340596,-9.570082,-0.007840458,0.0007568863,-0.042042956,51.03601,156.9064,0.0047884034,1442850,2154,67,-3104,5789
52037474,3959,0,-1.3921529,0.34249085,-10.472685,0.033178497,-0.0012241938,-0.025210612,51.03324,156.9064,0.0047884034,1442850,-2954,483,-472,5788
52141474,3987,0,-0.28646758,0.6310209,-10.732015,0.018628351,-0.004381384,-0.045612,51.02493,156.9064,0.0047884034,1442850,-480,532,-1303,5785
