timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
49603633,4206,0,-0.45006016,0.37820607,-9.867459,-0.0012217793,0.0050473367,-0.043427724,37.875,78.0,0.0023928226,1114658,-622,717,-3266,5
49702350,4192,0,0.36516556,-0.72593415,-9.61448,0.0011164742,0.00097613095,-0.042252854,38.0,78.0,0.0023928226,1114658,312,598,-3306,5757
49807328,4143,0,-0.31832945,0.9316335,-9.92814,0.0027464451,0.008908176,-0.039059732,37.875,78.0,0.0023928226,1114658,-240,277,-4156,5754
49904979,4201,0,-0.33718672,-0.21721426,-9.736263,-0.00095584814,-0.012719686,-0.041404013,38.0,78.0,0.0023928226,1114658,1645,856,-4264,8193
50009980,4202,0,0.027012704,2.8260665,-10.001046,0.0016136053,-0.009508845,-0.04104175,37.75,78.0,0.0023928226,1114658,2214,279,-2910,8193
50108721,4243,0,-0.49942055,0.1306618,-9.348895,0.006317093,0.023560762,-0.04906477,37.875,78.0,0.0023928226,1114658,-2762,885,-4709,5755
50209522,5294,0,-1.0674542,-2.2671487,-9.341797,-4.3854285e-05,0.015842482,-0.049772017,37.75,78.0,0.0023928226,1114658,-414,1510,-3996,5761
50312377,4199,0,-0.7379104,-1.3802058,-9.576048,0.006663133,0.01322664,-0.03998025,38.0,78.0,0.0023928226,1114658,-1497,1120,-3875,5758
50414326,5348,0,-0.10745128,-0.026550252,-10.134467,0.0070342757,0.018419284,-0.05896569,37.875,78.0,0.0023928226,1114658,-1101,620,-2744,7180
50515123,4296,0,0.43331224,1.4391348,-10.223242,-0.0032213351,0.011528404,-0.045428455,37.875,78.0,0.0023928226,1114658,-46,23,-3726,5767
50617928,4172,0,0.3799477,0.6515745,-9.893896,0.0020891482,-0.0076107895,-0.039012227,37.875,78.0,0.0023928226,1114658,1220,-81,-3796,2049
50720828,4081,0,-1.165617,-1.0111469,-9.9799595,-0.011147936,-0.0014481172,-0.042023662,37.875,78.0,0.0023928226,1114658,326,835,-3218,5758
50821657,4136,0,1.0074863,1.2693503,-9.627952,0.0018744756,0.0020300995,-0.03798869,37.875,78.0,0.0023928226,1114658,139,440,-4982,8192
50922428,4131,0,-0.8860904,0.2014979,-9.824669,0.017487442,0.018415395,-0.046549022,37.875,78.0,0.0023928226,1114658,-1043,2447,-4112,5765
51023228,4125,0,-1.8718128,-0.6714397,-9.832398,0.0060557555,0.012889945,-0.04166258,37.875,78.0,0.0023928226,1114658,-1271,2819,-4723,7194
51124028,4078,0,-0.38535488,0.18920639,-9.609697,0.017664358,0.023155015,-0.040196624,37.875,78.0,0.0023928226,1114658,-2023,2676,-2880,7200
51226939,4165,0,2.2003322,-0.5790232,-11.081734,-0.019668171,0.009560946,-0.028788349,38.0,78.0,0.0023928226,1114658,-1248,-4858,265,2049
51328821,4233,0,1.8932582,1.1323789,-9.734344,-0.05646948,0.0036303746,-0.03030246,38.0,78.0,0.0023928226,1114658,2380,-7147,-3576,5776
51430628,4200,0,-3.9559686,-1.1099368,-8.232398,0.004340041,-0.013641183,-0.03574163,37.875,78.0,0.0023928226,1114658,-2517,5877,-4717,8192
51528277,4200,0,-2.7226255,-0.99599516,-8.124092,0.050936844,-0.006001891,-0.08678988,38.0,78.0,0.0023928226,1114658,-2826,8685,-8086,5
51629078,4200,0,-2.7854462,0.5700771,-10.703274,0.021552483,-0.010776275,-0.0015112568,38.0,78.0,0.0023928226,1114658,-874,7591,845,5765
51734119,4241,0,1.1600412,-0.49424627,-9.63585,-0.0039452566,-0.008490834,-0.060312375,38.125,78.0,0.0023928226,1114658,-957,-3933,-5279,5
51834919,4241,0,-0.008863038,0.5378398,-9.434174,-0.03340853,0.008371216,-0.05784653,37.875,78.0,0.0023928226,1114658,-306,-586,-2770,5
51936728,5250,0,0.97823,0.5241613,-9.83779,0.014180553,-0.003855539,-0.04711658,37.875,78.0,0.0023928226,1114658,271,-2591,-5092,5791
52037542,4215,0,-0.9300126,0.20370452,-10.182242,0.035080906,-0.002437966,-0.03300343,38.0,78.0,0.0023928226,1114658,2210,5112,-1882,5788
52140438,4211,0,-0.30533394,0.5762618,-10.751279,0.020955779,0.0029433554,-0.05599575,38.0,78.0,0.0023928226,1114658,1879,1244,-2355,2049
52246478,4151,0,0.97672343,-0.49775213,-11.977777,-0.019594643,-0.0044728396,-0.03482174,38.0,78.0,0.0023928226,1114658,354,-3644,-2356,8193
52348327,5172,0,-1.2338034,-0.5091604,-11.446541,-0.022586344,-0.000783396,-0.045416754,38.0,78.0,0.0023928226,1114658,-452,3679,-3586,8192
52450182,4203,0,0.47416547,-0.19104633,-10.4033575,-0.011084095,-0.009763764,-0.049616586,38.0,78.0,0.0023928226,1114658,-597,-1629,-1530,8192
52553087,4209,0,-1.1863494,1.5725873,-9.566308,-0.0045570848,0.019084001,-0.063350685,38.0,78.0,0.0023928226,1114658,27,3579,-7755,0
52654928,5250,0,-0.11337429,0.22827753,-10.431941,0.033615194,-0.008935283,-0.07979582,38.125,78.0,0.0023928226,1114658,1432,4093,-2936,0
52755727,4195,0,0.021986624,-0.77985185,-10.471342,0.021203406,-0.010735525,-0.042948805,38.125,78.0,0.0023928226,1114658,1397,1408,255,8192
52856528,4165,0,0.2616886,-0.4330216,-10.260334,0.0040468597,-0.0004426104,-0.03695425,37.875,78.0,0.0023928226,1114658,-1884,-514,-1296,5
52957327,4166,0,-0.35544688,0.74322414,-8.729666,-0.022706678,0.018599441,-0.03875413,38.0,78.0,0.0023928226,1114658,-1045,-3112,-6769,2049
53058158,4230,0,-0.18167098,0.6785763,-8.552004,-0.028655645,0.0006997495,-0.01943987,38.0,78.0,0.0023928226,1114658,-45,-2680,-2244,8192
53163178,6350,0,0.27346337,-0.8517986,-9.056879,-0.025554,-0.0016548898,-0.073655725,38.0,78.0,0.0023928226,1114658,282,927,-2978,8192
53263974,4246,0,-1.4286743,-0.5500881,-10.091852,-0.011301773,0.0059982743,-0.02802585,38.125,78.0,0.0023928226,1114658,5,4968,-505,5792
53365788,4163,0,-1.7750005,1.1530734,-9.823383,0.007610407,0.007351844,-0.043266237,38.125,78.0,0.0023928226,1114658,1266,5483,-2023,5
53465529,4201,0,-0.38113323,1.3516682,-8.5506935,-0.014752239,0.013625589,-0.04165086,38.125,78.0,0.0023928226,1114658,-1499,649,-7663,5793
53569561,4284,0,-0.03505806,0.25182968,-10.12936,0.029772574,-0.017637735,-0.04187863,38.0,78.0,0.0023928226,1114658,3202,461,-1697,5789
53670297,5269,0,1.0270108,-1.0439546,-10.801974,0.0007850287,-0.01150208,-0.0491604,38.125,78.0,0.0023928226,1114658,-288,-2587,-1014,5788
