timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
36656627,4004,0,-0.07379404,0.38093057,-9.6618395,0.0029551391,0.004364073,-0.04021711,46.786705,156.9064,0.0047884034,1442850,36,-22,-2103,4255
36760623,4001,0,-0.805169,0.18775317,-9.852745,-0.003071694,0.0093137715,-0.043156452,46.819942,156.9064,0.0047884034,1442850,107,-125,-2614,4267
36860629,4007,0,-0.13871938,0.7617953,-9.628134,-0.0014801011,0.00070361525,-0.03341109,46.806095,156.9064,0.0047884034,1442850,254,149,-1950,4262
36960623,3994,0,-0.6040149,-1.8148822,-9.946493,-0.0006569921,-0.010388938,-0.042890575,46.828255,156.9064,0.0047884034,1442850,60,-47,-1709,4270
37061423,4001,0,0.15333617,1.5479163,-9.567814,0.0020087827,-0.011404156,-0.05336569,46.806095,156.9064,0.0047884034,1442850,44,376,-3253,4262
37165428,3999,0,0.49260244,2.3632572,-10.082594,-0.008780297,-0.0153884385,-0.042877465,46.795013,156.9064,0.0047884034,1442850,761,1258,-2547,4258
37265422,4000,0,0.31109783,2.2769856,-9.97994,-0.00945099,-0.006725581,-0.035552673,46.819942,156.9064,0.0047884034,1442850,417,944,-1298,4267
37369422,4000,0,-0.5676297,-0.78885406,-9.241659,-0.003492619,-0.011034449,-0.041678667,46.822716,156.9064,0.0047884034,1442850,479,293,-2820,4268
37470222,4000,0,-0.9793411,-1.4080906,-9.445828,-0.003918726,0.005882365,-0.03838043,46.831024,156.9064,0.0047884034,1442850,8,-525,-2673,4271
37570229,3979,0,-0.03324485,-0.34072384,-10.041451,0.010371009,0.0052471664,-0.03994315,46.817173,156.9064,0.0047884034,1442850,-406,-1186,-2597,4266
37670231,3969,0,0.9952055,1.1657859,-9.708671,-0.0018491698,0.0011001988,-0.035365693,46.858727,156.9064,0.0047884034,1442850,661,33,-2128,4281
37774270,4048,0,-1.1813325,-0.7592555,-9.702321,-0.0015850987,-0.0035072414,-0.04478449,46.842106,156.9064,0.0047884034,1442850,-132,399,-1617,4275
37875059,4036,0,-0.24400137,0.19458245,-10.065486,0.0049333554,0.009148087,-0.03857582,46.836563,156.9064,0.0047884034,1442850,-310,-114,-1078,4273
37975029,4006,0,0.15705468,1.2673934,-9.997752,-0.0038991533,-0.008980164,-0.036194842,46.811634,156.9064,0.0047884034,1442850,138,229,-1004,4264
38079022,3993,0,-0.67530334,-1.1375971,-9.690901,0.000516811,0.004233524,-0.04223735,46.836563,156.9064,0.0047884034,1442850,0,-119,-2211,4273
38179823,4001,0,0.09144553,1.0062442,-9.80194,0.0065774606,0.0017619045,-0.03295679,46.847645,156.9064,0.0047884034,1442850,66,-76,-1735,4277
38279823,4001,0,-0.1438542,0.42415732,-9.692567,-0.010756994,-0.00902143,-0.03141786,46.844875,156.9064,0.0047884034,1442850,735,164,-2108,4276
38483822,4000,0,0.711051,0.95819664,-9.973097,-0.009030288,-0.013751131,-0.030639064,46.839336,156.9064,0.0047884034,1442850,944,551,-1603,4274
38584623,3993,0,-1.5924481,-0.6268971,-9.65501,0.0020634956,0.015448869,-0.051142093,46.897507,156.9064,0.0047884034,1442850,-633,-824,-2218,4295
38688622,4000,0,-0.63060874,-0.6448839,-9.838847,-0.011956455,-0.011455851,-0.032559823,46.903046,156.9064,0.0047884034,1442850,701,794,-31,4297
38788631,4008,0,0.74457395,0.30144942,-9.879594,-0.018108059,-0.010788787,-0.012823945,46.872578,156.9064,0.0047884034,1442850,1406,782,-1632,4286
38888629,3999,0,0.25357196,0.8048744,-9.86051,-0.009887924,-0.004496892,-0.04797885,46.869804,156.9064,0.0047884034,1442850,455,780,-2345,4285
