2164;320;17180;1686753525.263065
4732;-1756;19812;1686753525.2646265
-1080;-3448;17968;1686753525.2662766
532;1036;15880;1686753525.2676654
-128;3116;20772;1686753525.2691417
-2728;-272;15244;1686753525.2707047
896;-600;18728;1686753525.272092
3060;3860;19920;1686753525.273568
1008;5252;17740;1686753525.2750447
1008;5252;17740;1686753525.27652
5280;2320;19348;1686753525.2779942
-924;-4260;18600;1686753525.2795556
-1344;-5704;13220;1686753525.2812057
-972;-2012;21672;1686753525.282768
-3672;1872;14444;1686753525.2843301
-1212;2492;18688;1686753525.2858922
3668;356;21116;1686753525.2872808
524;-3912;15012;1686753525.2887585
5152;-1072;17748;1686753525.290321
3476;3360;21664;1686753525.2917964
-168;3936;16284;1686753525.2932725
1744;2004;19568;1686753525.2947474
1744;2004;19568;1686753525.296223
-856;-1736;19884;1686753525.2977977
-3044;-2668;13588;1686753525.2994354
2256;-224;19896;1686753525.3009112
-708;-668;17692;1686753525.3023858
-92;-1464;15448;1686753525.3038611
6080;1120;22656;1686753525.3053374
552;-580;15980;1686753525.3067257
1928;408;15984;1686753525.3081157
4180;4872;22944;1686753525.3095906
-1896;3720;15284;1686753525.3111534
1136;1728;20012;1686753525.3126295
424;-1280;18604;1686753525.3141048
424;-1280;18604;1686753525.31558
-3568;-660;14464;1686753525.3171427
3332;1164;18584;1686753525.3186185
812;-2080;20316;1686753525.3200936
-1316;-3864;13164;1686753525.3217428
3428;-588;22760;1686753525.3232186
-1192;3536;16384;1686753525.3247817
1116;2284;16104;1686753525.3262582
3120;-1304;21972;1686753525.3278282
-512;876;16268;1686753525.3292077
2128;5556;18692;1686753525.3306837
1748;4768;20612;1686753525.3321588
-3080;-3360;14736;1686753525.333809
-3080;-3360;14736;1686753525.3354576
-76;-5848;18092;1686753525.3369312
-1212;-3324;17096;1686753525.3385828
-1540;980;17008;1686753525.3400586
2820;3340;19256;1686753525.3415344
2400;1176;19504;1686753525.3430097
2164;-2780;15872;1686753525.344572
3704;-3324;20196;1686753525.346134
-1260;2156;16924;1686753525.347698
344;5148;17052;1686753525.349086
796;2696;22704;1686753525.3504765
-1960;-1808;14372;1686753525.3521245
2224;-3084;19088;1686753525.3536856
2224;-3084;19088;1686753525.3552485
2688;-108;19304;1686753525.3567247
-384;-240;14728;1686753525.3582006
3084;-796;20244;1686753525.359676
996;648;18728;1686753525.3609776
-80;-780;16512;1686753525.3623662
2380;-496;19160;1686753525.363842
-1644;3136;17144;1686753525.3654044
960;5216;18120;1686753525.3667934
3864;1976;22160;1686753525.3682692
-728;-1164;15028;1686753525.3698308
860;-884;16512;1686753525.371221
3996;2740;22472;1686753525.3726952
3996;2740;22472;1686753525.374171
-3280;-296;12696;1686753525.375734
2500;-4304;19200;1686753525.3772976
-1188;-3916;20904;1686753525.378944
-2720;2336;12096;1686753525.3805056
3412;4276;21456;1686753525.3819818
1784;-244;19100;1686753525.3834574
284;-1004;15772;1686753525.3849335
6792;4896;21580;1686753525.386409
-636;4672;19176;1686753525.3878863
176;256;14608;1686753525.3891873
-808;-5568;20612;1686753525.3907495
-4616;-4584;15068;1686753525.392398
-4616;-4584;15068;1686753525.3940477
-1236;948;16784;1686753525.3955233
1220;2820;21008;1686753525.3969996
-568;-236;15800;1686753525.3984773
5044;-3628;18768;1686753525.4000387
2652;-2724;19544;1686753525.4016006
1364;2740;15424;1686753525.4030764
2796;6516;22380;1686753525.4045525
-772;2848;16976;1686753525.406028
-1048;-2056;17740;1686753525.4076767
972;-2532;19260;1686753525.4091525
-1788;-1404;15988;1686753525.4108021
800;-460;16656;1686753525.412191
800;-460;16656;1686753525.4135795
1744;-2152;19820;1686753525.4151418
180;324;17072;1686753525.4164448
4780;3036;19012;1686753525.4179196
2400;252;20736;1686753525.4193082
-860;932;13496;1686753525.420697
3372;3156;22544;1686753525.4221735
380;2452;18428;1686753525.4235616
-1716;320;14884;1686753525.4250371
2168;364;21452;1686753525.4264264
-2760;1344;15160;1686753525.4279897
1936;64;16352;1686753525.4292905
3164;-3416;22136;1686753525.4308534
3164;-3416;22136;1686753525.4324162
-2044;-4460;14228;1686753525.4340649
2204;1616;19248;1686753525.4355402
2972;5108;20128;1686753525.4370162
-1692;-272;15768;1686753525.4385784
3052;-2324;18132;1686753525.4401402
40;2568;21632;1686753525.4414425
-1836;6876;12952;1686753525.443006
2788;2684;22728;1686753525.4444811
-1580;-4404;16772;1686753525.4461305
-1456;-5332;14588;1686753525.4477801
3644;-568;20796;1686753525.4492548
-1764;1612;18308;1686753525.4508173
-1764;1612;18308;1686753525.45238
1020;932;15312;1686753525.453769
2312;-1680;21584;1686753525.4553316
-1472;-4104;14892;1686753525.4569805
944;104;18364;1686753525.458283
2136;6760;20032;1686753525.4597576
480;4320;17540;1686753525.4611473
3568;-592;20420;1686753525.4626224
1816;-2956;18476;1686753525.4641848
-412;-1892;15432;1686753525.4657488
1784;-188;17992;1686753525.4672234
-1648;-976;18812;1686753525.468786
-1076;-208;15612;1686753525.4703474
-1076;-208;15612;1686753525.4719105
2856;1824;21620;1686753525.4733863
636;-484;16604;1686753525.4747748
1816;-624;16516;1686753525.4762506
4020;3360;21060;1686753525.4777277
1268;3676;16944;1686753525.4792018
2676;2200;20452;1686753525.4806778
344;1016;18464;1686753525.4820662
-3220;-572;14756;1686753525.483629
2080;368;19680;1686753525.4850175
-2380;-3092;16728;1686753525.4866664
-544;-3776;16636;1686753525.4882295
2888;-280;21420;1686753525.4897053
2888;-280;21420;1686753525.491181
708;4080;16180;1686753525.4925697
3360;1348;17452;1686753525.494046
4076;-1552;23068;1686753525.495608
-2740;1232;13544;1686753525.4971695
3028;5964;19848;1686753525.4986453
-752;3416;22004;1686753525.5001214
-3612;-2080;12292;1686753525.501771
1352;-4540;20048;1686753525.5033324
-484;-2520;18696;1686753525.5048952
-1016;-44;13988;1686753525.506371
4416;968;21372;1686753525.507759
-444;-380;17424;1686753525.5092363
-444;-380;17424;1686753525.5107112
1244;-1788;15600;1686753525.5122736
3708;152;21492;1686753525.5136626
-560;3016;16956;1686753525.5151384
1396;3768;18332;1686753525.5166142
2900;1596;21532;1686753525.5180898
-2232;-1912;15196;1686753525.519739
1168;-3016;16748;1686753525.521302
784;-1392;20332;1686753525.5227766
-1364;28;13860;1686753525.5241652
2292;260;20732;1686753525.525554
1812;2420;19368;1686753525.5270302
1440;128;16164;1686753525.5284169
1440;128;16164;1686753525.5298057
3104;-2328;20368;1686753525.5313687
172;1276;15704;1686753525.5327568
628;4432;18948;1686753525.534146
2632;3880;20668;1686753525.5356216
-2248;176;16720;1686753525.5370975
344;-292;16384;1686753525.538488
1060;584;19908;1686753525.5398767
-384;-1180;15276;1686753525.5414393
2572;-3060;18968;1686753525.543001
1560;-2544;19572;1686753525.5445638
-604;1480;15408;1686753525.5460398
3904;3948;19928;1686753525.547516
3904;3948;19928;1686753525.5489912
-1780;-252;18860;1686753525.5505533
-76;-1016;13632;1686753525.5520291
2304;3356;24664;1686753525.553504
-396;5984;14164;1686753525.5549793
1548;956;19600;1686753525.5563679
3100;-2784;19868;1686753525.5579307
-3156;-5100;14320;1686753525.5595813
2312;-1584;17800;1686753525.5611446
-2304;-64;20372;1686753525.5626183
-3012;1128;13528;1686753525.5641809
2260;-40;20220;1686753525.5655699
976;-2372;19400;1686753525.5670452
976;-2372;19400;1686753525.5685213
1432;1188;14768;1686753525.5699968
6984;5700;23428;1686753525.5714726
1488;2776;18208;1686753525.572948
204;-2408;15348;1686753525.5744238
1904;-2576;21752;1686753525.5759854
-4536;-1172;14120;1686753525.577636
-748;616;16920;1686753525.579024
640;396;21332;1686753525.5803258
-1268;-432;14636;1686753525.581888
5428;568;21192;1686753525.583277
4652;-1416;19240;1686753525.5848398
236;424;13948;1686753525.5861413
236;424;13948;1686753525.587444
4816;4908;21480;1686753525.5889199
268;4392;20284;1686753525.590309
-2512;1644;14256;1686753525.5918708
492;-912;21320;1686753525.5932593
-3476;-1544;15624;1686753525.5949092
480;-148;15548;1686753525.5962977
3412;-2272;21000;1686753525.5978634
676;-2896;16616;1686753525.599336
3096;1072;18084;1686753525.6008117
3168;5100;20348;1686753525.6022863
-1316;-388;15100;1686753525.6038494
1224;-3096;19680;1686753525.6054118
1224;-3096;19680;1686753525.6069732
-2068;1296;17724;1686753525.608536
-764;6800;17168;1686753525.610012
2264;5072;21804;1686753525.6114888
112;-1992;16544;1686753525.6129637
164;-6564;16312;1686753525.614439
2656;-4088;19144;1686753525.616002
-3068;-280;16176;1686753525.6175644
552;3044;17328;1686753525.6189532
632;1340;21252;1686753525.6203423
-516;-1816;15404;1686753525.621904
3472;-980;18924;1686753525.6233795
2844;3408;21564;1686753525.6248555
2844;3408;21564;1686753525.626331
92;2920;13964;1686753525.6276333
3600;-52;21736;1686753525.6290224
-1100;-2632;17588;1686753525.6306713
-1288;-1732;14792;1686753525.6323211
2772;2176;21116;1686753525.6337967
-1828;296;16164;1686753525.6352723
408;-1332;17784;1686753525.6367471
4780;528;21288;1686753525.6381369
108;-1812;15732;1686753525.6396112
1956;-1292;16484;1686753525.6411743
3040;4372;21960;1686753525.6426504
-1676;5524;15308;1686753525.6442122
-1676;5524;15308;1686753525.6457748
3084;2932;20748;1686753525.64725
-440;-1472;19956;1686753525.6488125
-2980;-1108;12204;1686753525.6504624
3384;1548;21556;1686753525.651938
760;-1492;17052;1686753525.6534152
-872;-4428;15320;1686753525.654976
4228;-684;21792;1686753525.6564512
-2664;3056;16052;1686753525.6580136
1580;2660;15848;1686753525.6594899
1104;-2148;22052;1686753525.6610525
-1396;-388;14584;1686753525.662614
3264;6336;20804;1686753525.6640897
3264;6336;20804;1686753525.6655653
3640;7096;20488;1686753525.6670418
-1524;-1560;16240;1686753525.6686912
2192;-6588;17256;1686753525.6702526
-3496;-5544;18528;1686753525.6719022
-2124;392;13164;1686753525.6733782
-516;2268;22348;1686753525.674854
-864;1612;15996;1686753525.6763291
2952;-1540;18140;1686753525.6778924
5724;-948;21572;1686753525.6793668
1992;2288;15380;1686753525.6808426
3648;3448;20180;1686753525.6823187
672;444;19576;1686753525.6836202
672;444;19576;1686753525.6849227
-3740;-2304;16120;1686753525.6865718
-220;-200;18080;1686753525.6880467
-1520;152;18264;1686753525.6895213
-948;-508;15500;1686753525.6909966
3736;-1432;20560;1686753525.6925597
2508;992;18620;1686753525.6939483
3628;348;15916;1686753525.6953363
4528;-1712;22196;1686753525.6968985
-1764;1948;13704;1686753525.698463
972;4584;19308;1686753525.6998527
1244;4288;22928;1686753525.7013276
-4228;52;12852;1686753525.702718
-4228;52;12852;1686753525.7041063
856;-1448;20668;1686753525.705582
1848;196;17900;1686753525.7069705
220;-668;15120;1686753525.7083592
5948;-2372;19860;1686753525.7099214
584;-2796;21020;1686753525.7113967
-1632;2108;12252;1686753525.7129595
3200;4416;22556;1686753525.7144353
-3148;-2100;16868;1686753525.7160852
-1320;-2152;14480;1686753525.717734
4376;4476;23220;1686753525.7192097
296;7044;17504;1686753525.7205985
3200;2100;16864;1686753525.7220743
3200;2100;16864;1686753525.7235496
2692;-3804;21912;1686753525.725112
-3672;-6844;12008;1686753525.7267609
52;-2208;19676;1686753525.7281494
-2100;1984;17852;1686753525.729712
-2676;2148;16968;1686753525.731275
3396;184;19848;1686753525.7326639
2240;-3012;18592;1686753525.7342265
2168;-148;15940;1686753525.7357028
4684;3712;20868;1686753525.737177
180;2672;19092;1686753525.7385664
204;412;16148;1686753525.739868
840;-1348;21680;1686753525.7413442
840;-1348;21680;1686753525.7428198
-2628;-1228;13696;1686753525.7444682
780;-200;18560;1686753525.7458568
1184;-644;20152;1686753525.747333
-856;-1296;14408;1686753525.7488954
5096;884;21444;1686753525.750284
2112;-944;17584;1686753525.7517602
44;196;15048;1686753525.7529743
4956;5956;22272;1686753525.7544508
-1012;4016;18260;1686753525.7560134
60;1396;16800;1686753525.7573154
1408;-1328;21128;1686753525.758878
-2664;-660;14024;1686753525.7604403
-2664;-660;14024;1686753525.7620032
1504;-64;16640;1686753525.763392
3376;-1584;22848;1686753525.7649536
-3452;-3228;12540;1686753525.7666032
3740;116;20388;1686753525.7679918
40;2980;20360;1686753525.769294
-1100;732;12828;1686753525.7707694
3792;-880;22340;1686753525.7722452
888;2364;18476;1686753525.7736337
0;5244;16128;1686753525.7748497
4864;4196;22120;1686753525.7763252
-4408;-4104;15932;1686753525.7779741
-1260;-5672;13800;1686753525.7796223
-1260;-5672;13800;1686753525.7812705
20;-2952;21512;1686753525.7826588
-2688;908;14896;1686753525.784135
1136;2836;18564;1686753525.7856107
4808;1760;21620;1686753525.7870855
892;-2928;15116;1686753525.7885642
4772;-3008;18444;1686753525.7901266
980;1768;20564;1686753525.7915154
-1552;4052;14796;1686753525.7930782
848;2876;21432;1686753525.7944677
-1472;-416;17908;1686753525.7960293
-580;-3152;15304;1686753525.7975914
3128;-1232;19892;1686753525.7991536
1232;64;16620;1686753525.8004556
1232;64;16620;1686753525.8017573
1460;-728;17980;1686753525.8032334
3832;1672;19844;1686753525.804709
32;-364;17528;1686753525.8060117
792;-1112;17168;1686753525.8074865
564;3188;18956;1686753525.808876
-1024;4392;17324;1686753525.810438
2392;2284;20336;1686753525.8119135
708;-728;18076;1686753525.8133028
-628;-352;14992;1686753525.814778
4280;2256;20696;1686753525.8162537
-704;-844;17492;1686753525.8177292
-704;-844;17492;1686753525.8192053
488;-4520;15192;1686753525.8206813
676;-3200;23108;1686753525.822157
-3588;2644;12176;1686753525.8237193
1816;3428;20220;1686753525.8251946
2712;-28;20852;1686753525.8265836
-960;-592;14212;1686753525.828059
7276;4848;21324;1686753525.829534
760;4524;21136;1686753525.830923
-1240;140;12280;1686753525.8323982
892;-4476;21472;1686753525.8338745
-4020;-4992;15964;1686753525.8355243
-3364;-328;15380;1686753525.8370864
-3364;-328;15380;1686753525.8386483
2792;3780;21524;1686753525.8401241
-1072;728;16968;1686753525.8416007
3680;-3764;15812;1686753525.8431623
5124;-3520;22376;1686753525.8447258
-580;2312;14428;1686753525.8462012
3004;6700;20032;1686753525.8476756
1116;3820;22076;1686753525.8491514
-2900;-1980;13832;1686753525.850801
1196;-3356;20244;1686753525.852364
-108;-1368;17620;1686753525.8539255
-1728;-432;14348;1686753525.8554883
2968;-1408;20016;1686753525.8570507
2968;-1408;20016;1686753525.8586135
920;-320;18424;1686753525.8600032
2676;1708;17088;1686753525.8614779
4284;772;20908;1686753525.8628669
-728;1464;15892;1686753525.8643427
1832;3552;18696;1686753525.8658183
2016;2228;21720;1686753525.8672926
-1648;352;14620;1686753525.868769
-40;-268;18288;1686753525.8701572
888;1640;19504;1686753525.871548
-936;-352;14000;1686753525.8730216
3332;-3348;20764;1686753525.8745844
-412;-3960;17284;1686753525.8761477
220;1300;16440;1686753525.8775363
220;1300;16440;1686753525.8789253
3480;5480;20964;1686753525.8804016
268;232;16812;1686753525.881702
596;-2780;17416;1686753525.8831782
2876;2492;21076;1686753525.8846538
-2396;6076;16032;1686753525.886217
1776;3268;17692;1686753525.8876922
-880;-4724;21144;1686753525.8892548
-2448;-5276;12392;1686753525.890904
2204;-1076;19984;1686753525.892466
648;2492;20148;1686753525.8938553
-1016;896;13492;1686753525.895331
4732;-1264;22236;1686753525.8968937
4732;-1264;22236;1686753525.8984532
-1400;-4148;16452;1686753525.900103
68;-804;15640;1686753525.9014049
2816;6612;22184;1686753525.9028802
-936;4888;16504;1686753525.904356
1768;-688;18636;1686753525.9058323
3376;-3024;21176;1686753525.907395
-1276;-1676;14096;1686753525.909045
2356;-160;17192;1686753525.910521
908;-1260;21480;1686753525.9119966
-2968;-688;13148;1686753525.913559
3880;2004;21116;1686753525.9150362
996;-536;19612;1686753525.9164233
996;-536;19612;1686753525.9178236
-1056;-536;12844;1686753525.919375
5004;4544;23108;1686753525.92085
1724;3712;17872;1686753525.922326
552;616;16940;1686753525.923628
3312;524;21376;1686753525.9250176
-3180;488;14968;1686753525.926493
652;588;16572;1686753525.927806
112;-3072;21264;1686753525.9292703
-2504;-4508;14336;1686753525.930919
1580;-92;19648;1686753525.9323084
2808;4668;18844;1686753525.9337838
592;960;16804;1686753525.935086
592;960;16804;1686753525.9363878
4716;-1556;19564;1686753525.9379513
-504;1784;19248;1686753525.939427
968;6356;15724;1686753525.9408147
1012;3276;23520;1686753525.9422917
-3012;-2732;13184;1686753525.94394
-1568;-5988;17324;1686753525.9455895
1044;-1860;19688;1686753525.9471507
-1812;1564;15348;1686753525.9487135
2928;1308;18844;1686753525.9501903
1736;-1776;19444;1686753525.9517527
608;-3352;15728;1686753525.9532275
3792;820;19528;1686753525.954616
3792;820;19528;1686753525.956005
580;4768;19168;1686753525.9573936
28;3996;16584;1686753525.9586952
3128;672;22260;1686753525.960085
-1320;-1972;16308;1686753525.961734
-668;-3036;14388;1686753525.9632971
2464;-1012;22156;1686753525.9648592
-2180;-488;13904;1686753525.9664214
1756;-96;18796;1686753525.9678214
3972;3136;22140;1686753525.9692857
236;244;14904;1686753525.970588
3328;-1928;19716;1686753525.97215
1496;1192;18056;1686753525.9736257
1496;1192;18056;1686753525.9751015
-1140;3556;16488;1686753525.9766643
3244;3768;21116;1686753525.978141
-1324;1132;18896;1686753525.979702
-2492;-380;12612;1686753525.9812644
3536;808;22436;1686753525.982653
-764;-1896;15776;1686753525.9842162
824;-3812;16208;1686753525.9856918
3572;-2104;22316;1686753525.9872537
-1540;2624;15536;1686753525.9888158
2236;3848;17468;1686753525.9902916
1676;-464;21948;1686753525.9917676
-3140;-2492;12768;1686753525.993417
-3140;-2492;12768;1686753525.9950657
3332;3808;21188;1686753525.9965415
156;5900;19436;1686753525.99793
160;1236;15728;1686753525.9993188
2828;-3280;20576;1686753526.0008817
-32;-3812;16640;1686753526.0023572
-832;-2188;15884;1686753526.00392
656;-24;19676;1686753526.0052218
-2988;492;16480;1686753526.0066974
880;-300;17380;1686753526.008086
2156;-1556;20276;1686753526.0096486
380;1524;16316;1686753526.0110373
5216;5276;20116;1686753526.0125139
5216;5276;20116;1686753526.013989
3244;2772;21296;1686753526.0154653
-256;-1692;14388;1686753526.017026
1620;-3032;20180;1686753526.0185893
-2352;-1436;16552;1686753526.0202394
-2368;16;14860;1686753526.0216277
1336;576;21940;1686753526.023017
-1216;-140;15184;1686753526.0245793
3372;112;19140;1686753526.0259676
5340;-1668;20580;1686753526.0275297
172;820;14400;1686753526.0288315
4448;5652;19736;1686753526.0303063
2352;4300;22984;1686753526.0317822
2352;4300;22984;1686753526.0332568
-3780;1044;13068;1686753526.0348194
1228;-800;19532;1686753526.036295
-2308;-1028;18872;1686753526.038026
-2296;-752;11956;1686753526.0395086
4444;-2032;23136;1686753526.0410707
912;-2472;16808;1686753526.0425463
1100;484;15952;1686753526.0439348
7132;5132;22484;1686753526.0454106
-2804;-564;16432;1686753526.0469735
1124;-2368;15084;1686753526.048536
20;1396;22904;1686753526.0498374
-2060;6392;14304;1686753526.0514007
-2060;6392;14304;1686753526.0529625
652;3948;19944;1686753526.0543509
2364;-1428;19364;1686753526.0559134
-2820;-6444;14636;1686753526.0575619
4116;-3532;17668;1686753526.0591252
-1100;-644;20296;1686753526.0606875
-1564;1800;13772;1686753526.0622501
2188;1600;21916;1686753526.0637264
-100;-676;17752;1686753526.0652018
1444;-752;15952;1686753526.0666783
3836;2708;22388;1686753526.0681536
520;2808;16084;1686753526.0695422
1244;160;18908;1686753526.070931
1244;160;18908;1686753526.0723202
1296;-1744;18996;1686753526.073882
-2004;-2496;16012;1686753526.075531
1736;1060;18776;1686753526.0770078
556;608;18336;1686753526.0783088
-900;-712;16456;1686753526.0797842
4668;724;20440;1686753526.0811732
1700;-1516;19192;1686753526.0827355
68;-1168;13256;1686753526.084124
3640;3952;22820;1686753526.0856001
-696;5416;17280;1686753526.087076
1076;2252;17420;1686753526.0885513
2188;-88;22940;1686753526.0899403
2188;-88;22940;1686753526.0913289
-3960;-1400;11168;1686753526.092979
2816;1412;19984;1686753526.094454
2156;-1624;19364;1686753526.0960164
-1712;-4648;15416;1686753526.0976658
3600;-1016;19344;1686753526.099228
-1244;3756;19512;1686753526.1007903
-412;2824;13480;1686753526.1022656
2956;-1988;23016;1686753526.1038284
-1868;-1096;15484;1686753526.1054773
1736;5164;17824;1686753526.1069527
5400;7376;23512;1686753526.108429
-1724;-544;15380;1686753526.109991
-1724;-544;15380;1686753526.1115541
1176;-6900;15848;1686753526.1131155
-504;-5468;21384;1686753526.1146789
-5392;-272;11496;1686753526.116241
220;2828;20932;1686753526.11763
-276;1132;19232;1686753526.119106
1004;-2184;15596;1686753526.1206686
6144;-980;20852;1686753526.1221452
3948;3480;19596;1686753526.1236203
1852;4164;16520;1686753526.1250947
2608;364;20380;1686753526.126484
-2780;-2840;17924;1686753526.1281333
-2708;-1804;14868;1686753526.1297827
-2708;-1804;14868;1686753526.1314313
184;1092;19968;1686753526.13282
-1784;368;15748;1686753526.1342955
2052;-1924;18204;1686753526.1358585
4580;308;20604;1686753526.137247
3100;384;16344;1686753526.1386356
3924;-920;19588;1686753526.1401117
1064;2248;17584;1686753526.1415875
-864;3904;17364;1686753526.1430633
1220;3784;21928;1686753526.1445386
-3340;392;15732;1686753526.1460145
-1564;-1136;16620;1686753526.1476612
1968;188;19820;1686753526.1490517
1968;188;19820;1686753526.1504412
1212;-688;15636;1686753526.151916
3552;-3004;17836;1686753526.1534786
3504;-1836;22180;1686753526.1550415
-2332;2260;13864;1686753526.1566045
3040;4040;19680;1686753526.1580794
-1888;-2180;19276;1686753526.1597295
-3192;-2788;13356;1686753526.1613789
3704;4856;22220;1686753526.1628544
1052;8156;19064;1686753526.164329
1080;1548;15520;1686753526.165805
5084;-4836;21800;1686753526.1673672
-3600;-7224;14644;1686753526.1690168
-3600;-7224;14644;1686753526.1706657
-20;-1572;15324;1686753526.1721413
-360;2804;21892;1686753526.1736174
-3452;2516;14736;1686753526.1751816
2276;-420;19144;1686753526.176657
3876;-2796;21252;1686753526.178219
24;-304;13576;1686753526.1795204
5132;4048;20472;1686753526.1809957
1504;2284;20916;1686753526.1824703
-1936;-1184;14080;1686753526.1841207
2280;-616;20948;1686753526.185596
-1408;220;17340;1686753526.1870716
-852;136;15136;1686753526.18846
-852;136;15136;1686753526.1898491
2132;-1428;21216;1686753526.191412
-444;-1340;16236;1686753526.1929746
2676;240;17632;1686753526.1943629
3768;-936;20852;1686753526.1958394
-1072;632;14516;1686753526.1973135
3068;4976;20104;1686753526.1987896
2064;4596;21580;1686753526.200265
-1400;1036;14920;1686753526.2018287
1524;-948;20372;1686753526.2033036
-372;-584;16648;1686753526.2047796
-536;-296;15632;1686753526.206255
3408;-1940;20184;1686753526.2078176
3408;-1940;20184;1686753526.2093797
-1624;-3072;17784;1686753526.211029
844;544;15472;1686753526.2123315
2256;3652;22276;1686753526.2138069
-1016;-192;14140;1686753526.2153692
2048;-1804;19320;1686753526.2169309
3540;3648;20740;1686753526.2184072
-188;6220;16428;1686753526.2198825
3912;3208;19808;1686753526.2213578
-2084;-4628;19056;1686753526.2230082
-3460;-6184;11828;1686753526.2246566
-260;-1688;20980;1686753526.226219
