timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
35518885,4011,0,0.56224984,-0.4676967,-9.728043,0.0029988976,-0.0034642736,-0.037745357,64.33241,156.9064,0.0047884034,1442826,272,-69,2092,10589
35620518,3962,0,0.40092695,0.042351577,-10.141954,0.0031292483,-0.002822851,-0.03894267,64.36565,156.9064,0.0047884034,1442826,166,9,2013,10601
35720534,4010,0,0.18331182,0.7001607,-9.597971,-0.00012351226,0.0032765241,-0.040216953,64.3518,156.9064,0.0047884034,1442826,-169,-12,1753,10596
35824525,4007,0,-0.07438202,0.38522968,-9.513337,0.003203955,0.009858962,-0.03428582,64.33241,156.9064,0.0047884034,1442826,-528,-203,1996,10589
35924518,3991,0,-0.1734545,-1.4840117,-10.207675,-0.0048128874,0.003697537,-0.036067497,64.37673,156.9064,0.0047884034,1442826,-398,-37,1575,10605
36024518,4000,0,-0.0043937108,-1.0131769,-10.139145,-0.0011477987,0.0037574174,-0.03794375,64.38227,156.9064,0.0047884034,1442826,-295,-132,1999,10607
36128518,3994,0,0.18961222,0.4702167,-9.584812,0.004299474,0.009115455,-0.034007058,64.37673,156.9064,0.0047884034,1442826,-418,-181,1989,10605
36228524,3967,0,0.5075253,0.99307144,-9.6556835,0.0028664644,0.0048070108,-0.03870449,64.41828,156.9064,0.0047884034,1442826,5,140,2249,10620
36328521,4003,0,0.37124208,0.7075226,-9.825028,-0.0007188076,-0.0037614168,-0.04013183,64.39889,156.9064,0.0047884034,1442826,280,40,1863,10613
36432524,4006,0,-0.26267755,-0.48807177,-9.973198,0.00024964876,-0.0007916167,-0.039044615,64.40997,156.9064,0.0047884034,1442826,-58,-239,2239,10617
36534166,4059,0,0.580009,-0.055371564,-9.789126,0.003506768,0.008064769,-0.038006283,64.42105,156.9064,0.0047884034,1442826,-162,-23,2175,10621
36638098,3984,0,0.13889258,0.38481605,-9.651217,-0.0026414178,-0.0032623638,-0.03902071,64.42659,156.9064,0.0047884034,1442826,172,117,2033,10623
36738140,4020,0,-0.07324052,-0.5450519,-10.063562,0.0011288282,-0.001510964,-0.04031363,64.443214,156.9064,0.0047884034,1442826,-172,-94,2119,10629
36838077,3944,0,0.119631566,-0.049498152,-9.918522,0.0033122727,0.006887458,-0.034259588,64.45152,156.9064,0.0047884034,1442826,-571,-169,1927,10632
37455698,3990,0,0.5990051,0.5610028,-9.710596,-0.0050047017,-0.005532217,-0.04034409,64.484764,156.9064,0.0047884034,1442826,254,377,1861,10644
37555698,3998,0,-0.66002035,-0.5576631,-9.987275,0.001580124,-0.0009501028,-0.03655776,64.53462,156.9064,0.0047884034,1442826,-244,-184,1901,10662
37655707,3979,0,0.54543906,0.21012951,-9.914791,0.0060049966,0.0085765645,-0.036260985,64.476456,156.9064,0.0047884034,1442826,-383,-231,1716,10641
37759715,4011,0,0.11743117,0.09903575,-9.760543,-0.002442234,-0.007524765,-0.03965022,64.520775,156.9064,0.0047884034,1442826,368,292,2220,10657
37859741,4044,0,-0.2538619,-0.8954994,-10.134668,0.0018908475,-0.00072124985,-0.039136805,64.52631,156.9064,0.0047884034,1442826,-445,-206,1937,10659
37959698,4000,0,0.53729033,0.49002326,-9.5573435,0.0052027465,0.0117615685,-0.03307925,64.52908,156.9064,0.0047884034,1442826,-460,-143,2166,10660
38063711,4007,0,0.1824078,0.0018268499,-9.841991,-0.0014383334,-0.00986615,-0.04212918,64.554016,156.9064,0.0047884034,1442826,444,249,2089,10669
38163697,3990,0,-0.17716989,-0.9771471,-10.005765,0.0015859944,0.0015264014,-0.03736923,64.562325,156.9064,0.0047884034,1442826,-430,-132,1947,10672
38265297,4765,0,0.63463277,0.7186251,-9.540724,0.00615525,0.00988977,-0.046774827,64.58172,156.9064,0.0047884034,1442826,-34,-147,2212,10679
38369298,3959,0,-0.07733062,-0.057188373,-9.934921,-0.0080732405,-0.0053590336,-0.039371382,64.57895,156.9064,0.0047884034,1442826,192,304,2447,10678
38469298,3958,0,-0.58230567,-0.52910054,-9.989232,0.006544401,0.007370731,-0.03669878,64.58726,156.9064,0.0047884034,1442826,-127,-437,2298,10681
38569298,4001,0,1.1168239,0.6256164,-9.6135845,0.0063030445,0.0082279695,-0.035276864,64.60942,156.9064,0.0047884034,1442826,173,-106,2197,10689
38673298,4000,0,-0.5003264,-0.21204084,-9.841005,-0.003029037,-0.003713471,-0.03765557,64.634346,156.9064,0.0047884034,1442826,177,112,2468,10698
38773274,4000,0,-0.010653116,-0.383786,-10.058413,0.006400007,0.005831141,-0.03856493,64.58726,156.9064,0.0047884034,1442826,-325,-463,1945,10681
38877284,4010,0,0.44946203,0.75267255,-9.658241,-0.0032385094,-0.0033784122,-0.04211603,64.66482,156.9064,0.0047884034,1442826,296,254,1956,10709
38981274,3937,0,-0.07308308,-0.86867976,-10.093466,0.00019200108,-0.0007545244,-0.038722534,64.62881,156.9064,0.0047884034,1442826,9,-182,2072,10696
39081274,3962,0,0.40199444,0.54589576,-9.617764,0.0014891292,0.008613168,-0.038521774,64.62327,156.9064,0.0047884034,1442826,-204,-65,2009,10694
39182904,3972,0,0.37799877,0.78667533,-9.677343,-0.0034600315,-0.0063314456,-0.038992964,64.64543,156.9064,0.0047884034,1442826,253,175,2319,10702
39282897,3962,0,-0.35750744,-0.5628129,-10.007614,0.00042498065,-0.006196912,-0.03881192,64.64543,156.9064,0.0047884034,1442826,-111,-250,2116,10702
39386898,3956,0,0.72518057,0.62730694,-9.5322275,0.001962459,0.003361615,-0.043844566,64.65651,156.9064,0.0047884034,1442826,147,-62,2057,10706
39486914,4006,0,0.39832425,0.3639543,-9.792507,-0.005552173,-0.006741356,-0.042246543,64.675896,156.9064,0.0047884034,1442826,215,397,2054,10713
39586897,3955,0,-0.665408,-0.4698398,-9.99667,0.0029995996,-0.0040029455,-0.036491957,64.69529,156.9064,0.0047884034,1442826,-204,-266,1966,10720
39690920,4021,0,1.0720793,0.77099204,-9.654229,-0.00090093503,0.0043908968,-0.04176836,64.69529,156.9064,0.0047884034,1442826,282,200,2104,10720
39790897,4000,0,-0.119899176,0.08378241,-9.770638,-0.004945863,-0.0051772306,-0.042172004,64.71468,156.9064,0.0047884034,1442826,549,325,2338,10727
39894897,3999,0,0.59962535,-0.10086859,-9.885566,0.0071954923,0.008245281,-0.038173016,64.69252,156.9064,0.0047884034,1442826,-570,-274,1762,10719
39994898,3988,0,0.6602406,1.0445026,-9.48255,-0.0053905877,0.0015740022,-0.03830067,64.72299,156.9064,0.0047884034,1442826,265,360,2399,10730
40100557,4039,0,-0.21499607,-0.7898448,-10.142919,0.010343969,0.00085272116,-0.03638795,64.747925,156.9064,0.0047884034,1442826,-406,-546,1747,10739
40200518,3987,0,0.9954882,0.29995254,-9.418198,0.0014645408,0.008303799,-0.035733968,64.72853,156.9064,0.0047884034,1442826,-390,178,2396,10732
40304560,4042,0,-0.28260797,0.017561141,-9.95863,-0.00046786203,-0.0064222105,-0.04437391,64.77285,156.9064,0.0047884034,1442826,526,44,1965,10748
