timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
32383743,4200,0,0.37359214,0.22206737,-9.728793,0.00077527424,0.00019580715,-0.04007637,47.875,78.0,0.0023928226,1114658,121,446,-3237,9696
32487693,4200,0,-0.16019505,0.6165773,-9.832247,0.003976064,0.004200992,-0.040396735,48.0,78.0,0.0023928226,1114658,533,890,-3561,16960
32586392,4200,0,0.50060457,0.71805865,-9.662539,0.0034824903,-0.0009756271,-0.03967203,47.75,78.0,0.0023928226,1114658,389,407,-3762,8192
32688243,4150,0,0.48023078,1.73652,-10.304513,0.001802811,0.007775418,-0.04061394,48.0,78.0,0.0023928226,1114658,883,281,-2897,9257
32791159,4216,0,0.2170354,0.03731648,-10.408967,0.011045159,0.019295383,-0.04809384,48.0,78.0,0.0023928226,1114658,-1513,1421,-2341,-6
32893032,4239,0,0.18653396,-1.6724912,-10.250531,0.0068754684,0.006808658,-0.041642405,47.875,78.0,0.0023928226,1114658,-1614,292,-3981,2049
32995914,4221,0,0.6338951,0.45510876,-10.063942,0.0044220593,0.015430232,-0.039595596,47.875,78.0,0.0023928226,1114658,-805,193,-2220,8193
33094612,4220,0,0.5945492,0.48883915,-9.7669525,0.010357758,0.018870944,-0.035493135,47.875,78.0,0.0023928226,1114658,-1038,467,-3098,2048
33196442,4199,0,1.0230869,1.762678,-9.412541,-0.0071257255,0.0071550235,-0.035361584,47.875,78.0,0.0023928226,1114658,312,-884,-4154,-6
33304593,5202,0,0.045031272,-0.5581601,-9.7971525,0.008409194,-0.004100377,-0.051799368,47.75,78.0,0.0023928226,1114658,-198,959,-3573,9721
33403338,4245,0,0.17436066,-0.6126005,-9.839939,0.0130989095,0.005147922,-0.037091058,48.0,78.0,0.0023928226,1114658,-578,562,-2507,9718
33501993,4200,0,1.0703583,0.33020467,-9.862039,0.00503841,0.0062622884,-0.03988828,47.875,78.0,0.0023928226,1114658,-912,461,-2110,8192
33605976,5284,0,0.11824485,0.7897184,-9.307042,-0.007438572,0.00081718137,-0.055197403,47.875,78.0,0.0023928226,1114658,891,731,-4754,2049
33706743,4175,0,-0.07731649,0.063395545,-10.036435,0.008487769,0.0025142964,-0.044331107,47.875,78.0,0.0023928226,1114658,21,1864,-2776,2048
33808593,4200,0,1.4483472,0.93331504,-9.658978,-0.0040197414,0.0010765565,-0.035551075,47.875,78.0,0.0023928226,1114658,-106,-1357,-3452,-6
33909392,4199,0,-0.30854994,0.043467697,-9.684641,0.00040310543,-0.007430641,-0.037938006,47.875,78.0,0.0023928226,1114658,1004,1018,-4127,8193
34012293,4155,0,0.007999959,-0.10080239,-9.777882,0.0022205622,0.012427084,-0.035934202,47.875,78.0,0.0023928226,1114658,-1670,1864,-2784,8192
34114164,4213,0,0.91039133,1.7981782,-9.629774,-0.0025954668,0.0053498056,-0.036198355,47.875,78.0,0.0023928226,1114658,1646,-164,-4373,8192
34217053,4160,0,-0.43594685,-0.75669175,-10.004363,-0.011961815,-0.00853313,-0.040856287,48.0,78.0,0.0023928226,1114658,-57,343,-2736,8193
34318893,4200,0,0.8131119,0.4679094,-9.518724,0.021378523,0.010945777,-0.046501484,48.0,78.0,0.0023928226,1114658,113,1644,-4332,2048
34419708,4215,0,-0.2984701,0.25009748,-9.766553,-0.0047728834,-0.002425322,-0.03937249,48.0,78.0,0.0023928226,1114658,306,-136,-4117,0
34521543,4200,0,1.9901328,0.9341407,-9.761241,-0.013472323,-0.0013505886,-0.04906692,47.875,78.0,0.0023928226,1114658,1518,-1428,-4367,8193
34624443,4200,0,2.1070678,1.5806565,-9.774524,0.0032370721,-0.003822903,-0.034116182,47.875,78.0,0.0023928226,1114658,827,-773,-4006,8192
34728426,4208,0,-0.81924665,-0.08254799,-9.903816,-0.0064232093,-0.011538274,-0.03848355,47.875,78.0,0.0023928226,1114658,1117,33,-2943,2049
34828161,5268,0,0.28848585,0.74524546,-9.687408,0.020679744,0.028923178,-0.052596044,47.875,78.0,0.0023928226,1114658,-24,1883,-3120,8192
34931043,4200,0,0.2871749,-0.6202872,-9.960936,0.02904729,0.018102262,-0.043292273,47.875,78.0,0.0023928226,1114658,-1985,2654,-3521,8193
35030804,4208,0,0.6178276,-0.72857416,-10.195609,0.023323512,0.011248141,-0.03808176,47.875,78.0,0.0023928226,1114658,-2187,1965,-1912,9270
35133742,4204,0,-1.0521681,-0.17678247,-9.614688,-0.019249413,-0.004475687,-0.04438502,47.75,78.0,0.0023928226,1114658,186,1249,-3317,9738
35235543,4153,0,1.271809,0.77677786,-10.079412,-0.0011637892,0.008916122,-0.039977953,48.125,78.0,0.0023928226,1114658,408,-1771,-2005,8193
35336342,4193,0,0.2365815,-0.038458876,-9.934039,0.0479013,0.0085036205,-0.0395445,48.0,78.0,0.0023928226,1114658,-886,3742,-2630,2049
35437161,4196,0,-0.20486793,0.59633976,-10.082143,0.059706636,0.013114693,-0.067103356,47.875,78.0,0.0023928226,1114658,391,5505,-5052,2049
35538993,4200,0,3.1685455,0.7572626,-11.279138,0.022915443,0.014568435,-0.024776516,47.875,78.0,0.0023928226,1114658,-264,-4322,-690,9758
35638743,4192,0,-3.722132,0.021274626,-8.281446,-0.02263338,-0.009902062,-0.014825626,47.875,78.0,0.0023928226,1114658,179,6940,-5949,9768
35739554,4193,0,-3.4483016,0.30917946,-9.710009,-0.030540332,0.010557449,-0.045756444,47.75,78.0,0.0023928226,1114658,-1253,5906,-3624,8193
35840343,4174,0,-2.9957354,0.4142596,-8.672988,-0.014073205,0.0018710581,-0.050090134,47.875,78.0,0.0023928226,1114658,-490,5280,-6360,-6
35942192,4199,0,0.14214492,0.22382075,-9.034777,0.03563578,0.011529993,-0.07876611,47.875,78.0,0.0023928226,1114658,-158,5803,-6156,9756
36048261,4171,0,-1.7051326,-0.3744738,-8.521907,-0.021537058,0.004140517,-0.063491754,47.875,78.0,0.0023928226,1114658,-1226,2782,-6441,-6
36149083,4177,0,1.9430695,0.4392066,-8.887196,0.018865189,-0.00034495897,-0.05999667,47.875,78.0,0.0023928226,1114658,762,-3922,-5395,8193
36248793,5250,0,-1.0176889,0.068120725,-9.087808,-0.032474857,0.0067750677,-0.04883981,47.875,78.0,0.0023928226,1114658,859,2583,-8733,9759
36349639,4247,0,0.596756,-0.8121908,-8.80523,-0.041853268,-0.0044287117,-0.028460758,48.0,78.0,0.0023928226,1114658,-3579,-3245,-6527,0
36451443,4116,0,-0.20183778,0.5796459,-10.543161,-0.02540895,0.0046558087,-0.041857984,48.0,78.0,0.0023928226,1114658,-1279,1058,-1596,9770
36552243,4112,0,-0.38995633,0.29395625,-9.480574,-0.018659588,-0.003628268,-0.030202476,48.0,78.0,0.0023928226,1114658,13,-214,-7077,9787
36656197,4204,0,1.5704209,-0.4662034,-11.049267,0.022999227,-0.007944719,-0.044952232,48.0,78.0,0.0023928226,1114658,373,-2490,1188,9785
36757012,4219,0,0.44937888,0.26503593,-10.80145,0.0029393302,0.017775202,-0.062634245,47.875,78.0,0.0023928226,1114658,1247,-258,-998,9790
36858843,4200,0,-2.1517208,-0.47692385,-8.736052,0.018621067,-0.004350512,-0.04855102,47.875,78.0,0.0023928226,1114658,735,7239,-7504,9794
36959691,4248,0,-0.32856366,-0.2024678,-9.959022,0.033726096,-0.0054125194,-0.043447904,47.875,78.0,0.0023928226,1114658,747,-2035,-2604,0
37061492,5249,0,-1.2833587,-0.8287754,-9.342332,-0.024804255,-0.004644999,-0.047900487,47.875,78.0,0.0023928226,1114658,757,4197,-6524,0
37163366,5274,0,0.053551737,-0.42424816,-8.8864765,-0.03357394,0.004078601,-0.04517491,47.875,78.0,0.0023928226,1114658,-2456,-2066,-7816,9787
37264143,4200,0,-0.702928,0.58382773,-10.559838,-0.028072504,0.009184198,-0.051342797,47.875,78.0,0.0023928226,1114658,-1080,-144,-1174,9799
37364967,4224,0,-0.5330524,0.4142547,-9.630624,-0.011158435,0.010861294,-0.019974692,47.875,78.0,0.0023928226,1114658,-1141,4314,-4043,9261
37466822,4195,0,-0.39106786,0.74499476,-11.263017,0.029236795,-0.011267155,-0.08739709,47.875,78.0,0.0023928226,1114658,1251,2594,107,-6
37567593,4152,0,0.3877287,0.4263759,-11.369589,-0.003217918,-0.014994316,-0.010555591,47.875,78.0,0.0023928226,1114658,1606,-3557,-3736,16959
37669442,4199,0,-0.35103336,-0.6072981,-10.365997,-0.032329164,0.0062117903,-0.060958672,48.0,78.0,0.0023928226,1114658,-158,-1137,-4952,9803
