timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
85201623,4000,0,-0.07500936,0.05771796,-9.995514,0.004180497,-0.0025536588,-0.038385674,66.62881,156.9064,0.0047884034,1442850,-125,243,-1968,11418
85301623,4000,0,-0.6431567,0.47670153,-10.008721,0.0028368607,-0.00293903,-0.037985098,66.639885,156.9064,0.0047884034,1442850,-138,356,-2010,11422
85401623,4000,0,0.30176404,-0.874707,-10.0544195,-0.0051637813,0.004376336,-0.040299684,66.62604,156.9064,0.0047884034,1442850,244,-316,-1991,11417
85505634,4011,0,-0.21146785,-1.0439814,-10.631689,0.007518481,-0.004129914,-0.044319045,66.603874,156.9064,0.0047884034,1442850,-355,121,-1623,11409
85605623,4000,0,0.3876756,0.11971776,-10.100262,-0.007954212,-0.009253994,-0.041931957,66.63158,156.9064,0.0047884034,1442850,744,509,-2565,11419
85705623,4000,0,0.10591496,0.6961264,-9.833454,-0.008755219,-0.0034840424,-0.046994377,66.637115,156.9064,0.0047884034,1442850,503,428,-2404,11421
85809668,4045,0,-0.01516793,-0.63341105,-10.033669,0.00154751,-0.009712784,-0.03317914,66.65374,156.9064,0.0047884034,1442850,-116,406,-1985,11427
85909623,3991,0,-0.29119372,-1.1729953,-9.893786,0.0036118897,-0.008003944,-0.041227728,66.639885,156.9064,0.0047884034,1442850,-207,-20,-1836,11422
86013623,3989,0,-0.39747742,-0.5736125,-9.913819,-0.0052337446,0.0075924313,-0.035660926,66.63158,156.9064,0.0047884034,1442850,237,-605,-2125,11419
86117630,3971,0,0.38561305,1.0882512,-10.056013,0.016476382,0.004566496,-0.04068943,66.637115,156.9064,0.0047884034,1442850,-220,101,-2088,11421
86217623,4000,0,-0.062651955,0.8049127,-9.9485445,0.003060685,-0.0067712464,-0.046026863,66.62881,156.9064,0.0047884034,1442850,263,855,-2267,11418
86321623,4000,0,0.05406246,-1.4449016,-10.131182,0.011614263,-0.00022925879,-0.03804858,66.60942,156.9064,0.0047884034,1442850,146,-506,-1756,11411
86421622,3999,0,-0.066559516,0.59844184,-9.948646,-0.0017169947,0.010283102,-0.04433373,66.62327,156.9064,0.0047884034,1442850,-10,29,-1946,11416
86521623,3979,0,-0.43567628,-0.49508172,-10.014058,-0.015561101,-0.011048347,-0.03390082,66.598335,156.9064,0.0047884034,1442850,771,362,-2319,11407
86625652,4029,0,-0.78264606,-0.07423249,-10.313994,-0.0065624267,-0.016181681,-0.03417202,66.65097,156.9064,0.0047884034,1442850,408,426,-962,11426
86725639,4016,0,0.6765974,0.78653765,-10.221784,-0.0013544539,-0.005445468,-0.04414515,66.66205,156.9064,0.0047884034,1442850,277,714,-1937,11430
86825629,4007,0,1.6290629,0.7256381,-10.00057,-0.0033547427,0.0009556248,-0.043286357,66.65097,156.9064,0.0047884034,1442850,1125,-117,-2321,11426
86929637,4014,0,-1.5290769,-1.768956,-9.678865,-0.0012473802,-0.013514093,-0.04592841,66.634346,156.9064,0.0047884034,1442850,-686,-695,-1940,11420
87029638,4015,0,0.97699386,0.8879539,-10.141837,0.012632839,0.017005019,-0.038415477,66.66205,156.9064,0.0047884034,1442850,88,-173,-1949,11430
87133629,3959,0,0.09855574,-0.9604873,-9.503887,0.02106193,0.03216531,-0.03723831,66.634346,156.9064,0.0047884034,1442850,-728,-1941,-2743,11420
87237645,4022,0,0.1508492,-0.5454891,-9.681275,0.020332474,0.012889321,-0.03688226,66.637115,156.9064,0.0047884034,1442850,-894,-632,-2231,11421
