timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
52487350,4000,0,0.7249305,-0.124875225,-10.000849,0.0022902712,0.0043984894,-0.041540522,47.232685,156.9064,0.0047884034,1442826,-146,-178,2030,4416
52587354,3991,0,0.32932505,1.4333432,-9.610015,0.00045831618,0.0012460765,-0.038054474,47.260387,156.9064,0.0047884034,1442826,71,36,1951,4426
52691350,3934,0,0.6666072,0.27745578,-10.453091,0.004128363,0.01740536,-0.034703285,47.232685,156.9064,0.0047884034,1442826,-818,-198,1546,4416
52791388,4029,0,-0.19582959,-2.8463535,-10.535382,-0.0009508883,-0.0038020615,-0.0421393,47.25208,156.9064,0.0047884034,1442826,-246,-130,2148,4423
52891364,4013,0,0.09125277,-0.8749836,-10.411431,-0.0007883628,-0.016592935,-0.045405336,47.265926,156.9064,0.0047884034,1442826,621,110,2331,4428
52995353,3996,0,0.037338328,-0.9197724,-10.60564,0.0023786917,0.0023055915,-0.03753146,47.29363,156.9064,0.0047884034,1442826,-281,-250,1543,4438
53095351,3974,0,0.50925803,-0.11345084,-10.063646,0.004882584,0.009584479,-0.03530814,47.31579,156.9064,0.0047884034,1442826,-485,-240,1984,4446
53199387,4036,0,0.63181865,0.87731665,-9.482771,-6.0190345e-05,-0.0022473454,-0.041318875,47.301937,156.9064,0.0047884034,1442826,315,74,2367,4441
53299414,4007,0,0.11411202,-0.34066674,-9.865172,-0.0015367786,-0.007768845,-0.03907323,47.32133,156.9064,0.0047884034,1442826,416,132,2296,4448
53399408,4024,0,-0.07419761,-0.79038656,-10.084339,0.0016204552,0.005850738,-0.037184544,47.32964,156.9064,0.0047884034,1442826,-557,-257,2030,4451
53503398,4027,0,1.0488408,1.5712196,-9.480065,0.0032532993,0.00011799659,-0.041485082,47.33518,156.9064,0.0047884034,1442826,353,109,2410,4453
53603378,4000,0,0.53526664,0.44623545,-9.986616,-0.00652837,-0.012691159,-0.043025747,47.31302,156.9064,0.0047884034,1442826,865,417,2235,4445
53703371,3993,0,-0.6180221,-1.2079155,-10.2885895,-0.001769681,-0.0013113506,-0.041142497,47.37673,156.9064,0.0047884034,1442826,74,-13,2058,4468
53807357,3979,0,1.1243647,0.8095982,-9.633421,0.009759051,0.010027851,-0.034567337,47.3795,156.9064,0.0047884034,1442826,-414,-239,1929,4469
53907350,3988,0,1.0959697,1.1600504,-9.54127,-0.0069541577,-0.0032377485,-0.041787677,47.36288,156.9064,0.0047884034,1442826,304,604,2054,4463
54011363,3976,0,-0.26816446,-0.5347706,-10.147945,0.005382783,0.0035332013,-0.038706377,47.38781,156.9064,0.0047884034,1442826,-62,-473,2219,4472
54111351,3983,0,1.2731991,1.0760264,-9.753052,0.0055945097,0.0054835114,-0.03946521,47.396122,156.9064,0.0047884034,1442826,235,61,1990,4475
54215390,4033,0,-0.6677803,-0.75567895,-10.336855,0.012170737,0.0049523674,-0.03585811,47.38781,156.9064,0.0047884034,1442826,-451,-895,1697,4472
54315391,4036,0,0.38591823,0.12840152,-9.8683195,-0.0114854835,-0.0066905427,-0.04519936,47.412743,156.9064,0.0047884034,1442826,276,505,2225,4481
54415351,3992,0,0.65138817,-0.21398664,-9.85198,-0.010750343,-0.010774757,-0.03968875,47.415512,156.9064,0.0047884034,1442826,240,498,2343,4482
54519351,3986,0,0.83077544,0.46993268,-9.675728,0.0063387332,0.006770979,-0.02712226,47.42105,156.9064,0.0047884034,1442826,-264,65,2622,4484
54619389,4038,0,-0.47726166,-0.9771139,-10.31361,0.00040073635,-0.009294186,-0.046061613,47.445984,156.9064,0.0047884034,1442826,57,-584,2802,4493
